what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1508089701816
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508089702717
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1508089743595
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1508089755238
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508089768919
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508089774743
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508089782909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508089796334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508089798889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508089802075
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508089803643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508089807770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508089809581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508089819345
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508089820985
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508089830691
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508089862788
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508089917821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1508089930002
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1508089930820
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1508089932979
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1508089939133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1508089946778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1508089948353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508090035976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1508090036618
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1508090054986
